Proba,Actual
0.3768053,1
0.079578504,0
0.030623049,0
0.07212203,1
0.14779632,0
0.13223669,0
0.03329031,0
0.1476956,0
0.124837846,0
0.22137564,0
0.23479167,0
0.060775958,0
0.09436221,0
0.091028385,0
0.028632775,0
0.39317802,0
0.40684146,1
0.08628056,0
0.1760935,0
0.056723297,0
0.062330306,0
0.045018584,0
0.268917,0
0.122744225,1
0.023651883,0
0.010754645,0
0.00750795,0
0.04871077,0
0.025262356,0
0.07113135,0
0.06547677,0
0.03802278,0
0.053570673,0
0.012329578,0
0.3922605,1
0.019286275,0
0.1642681,1
0.17389952,0
0.18879247,0
0.014348045,0
0.16587526,0
0.14370568,0
0.017557949,0
0.019895032,0
0.115718335,0
0.015446514,0
0.058627382,0
0.20221694,0
0.09470911,0
0.21112733,0
0.31801257,1
0.124642745,0
0.27812335,0
0.015670612,0
0.08951174,0
0.31055307,0
0.047162488,0
0.10833126,0
0.19792365,0
0.003394246,0
0.028819919,0
0.071726486,0
0.15601479,0
0.13130665,0
0.17084955,0
0.12319447,0
0.06894072,0
0.038154446,1
0.14121304,0
0.12006749,0
0.17201799,1
0.017744228,0
0.021447897,0
0.11145058,0
0.037545644,0
0.48838815,0
0.08804495,0
0.10610878,0
0.03874225,0
0.016763061,0
0.028851032,0
0.24920061,0
0.040259242,0
0.10993342,0
0.1520465,0
0.07946369,0
0.27303723,0
0.18383619,0
0.09094721,0
0.43212944,0
0.055862248,0
0.042518184,0
0.022695929,0
0.078949705,0
0.15279308,0
0.13117972,0
0.13185078,0
0.02621758,0
0.3536111,0
0.23417851,0
0.13304397,0
0.11753728,1
0.108683676,0
0.23189546,0
0.07623271,1
0.34868872,0
0.106829375,0
0.44873738,1
0.04123363,0
0.30149573,1
0.022271633,0
0.12778156,0
0.1334357,1
0.05167225,0
0.034533143,0
0.3453381,1
0.15336762,0
0.13620509,0
0.03551893,0
0.051937513,0
0.14778574,1
0.020591259,0
0.013867483,0
0.04154647,0
0.019811496,0
0.026654541,0
0.08382998,0
0.21381368,0
0.019805059,0
0.105976105,0
0.14139473,0
0.17214465,0
0.03183438,0
0.063284144,0
0.068939246,0
0.034519777,0
0.02770999,0
0.31829643,0
0.04023706,0
0.023049802,0
0.10194154,0
0.066000625,0
0.23705427,1
0.3863874,0
0.054031193,0
0.041414373,1
0.15654716,0
0.23791823,1
0.2799983,0
0.27495304,0
0.1364845,0
0.15659815,0
0.03509125,0
0.15917742,0
0.09164559,0
0.13958734,0
0.019193262,0
0.09713873,0
0.00087313354,0
0.10813383,0
0.029194757,0
0.0685632,0
0.044132613,0
0.032976404,0
0.27489808,1
0.008065805,0
0.020520777,0
0.012622282,0
0.024448872,0
0.06083171,0
0.04502359,0
0.24825203,1
0.06630537,0
0.09167782,1
0.10857484,0
0.09686047,0
0.14414103,0
0.028109,0
0.19177103,0
0.08674526,0
0.2845407,0
0.12537189,0
0.14356509,0
0.085585915,0
0.0038752705,0
0.30504745,1
0.1522023,0
0.106705405,1
0.07730909,1
0.15647554,1
0.13208085,0
0.030342534,0
0.23268187,0
0.086876385,0
0.074352235,0
0.262008,0
0.022800863,0
0.014192343,0
0.05943428,0
0.044111624,1
0.17255042,0
0.07482772,0
0.12936138,1
0.038329177,1
0.05343967,0
0.1845896,0
0.083418116,0
0.0031205565,0
0.028562307,0
0.22657111,0
0.071218334,0
0.20819515,0
0.0317349,0
0.042845383,0
0.079877004,0
0.08142647,0
0.054184616,0
0.010837615,0
0.022809967,0
0.20178899,0
0.033882573,0
0.058586955,0
0.04849843,0
0.16915284,0
0.1521971,0
0.038203217,0
0.2220481,0
0.26965266,1
0.09059146,0
0.21251929,1
0.18311542,1
0.09725137,0
0.114704564,0
0.12079315,0
0.03778579,0
0.034197405,0
0.12723932,0
0.35415155,0
0.29778248,1
0.18632369,0
0.004323706,0
0.03139724,0
0.23437324,0
0.10922434,0
0.023317918,0
0.08429744,0
0.18043177,0
0.06941205,0
0.07857071,0
0.06540394,0
0.15721917,0
0.1516172,0
0.09065582,0
0.05773279,0
0.050139025,0
0.064600766,0
0.053855106,0
0.16610639,0
0.14255306,0
0.47501862,0
0.037273623,0
0.012213647,0
0.1297912,0
0.17671873,0
0.13602275,0
0.021597892,0
0.021548599,0
0.065672524,0
0.054596223,0
0.09555329,0
0.036303326,0
0.041390084,0
0.109430715,0
0.3710357,0
0.021434546,0
0.10562844,0
0.025067449,0
0.2385758,0
0.20660342,1
0.04739937,0
0.09202128,0
0.026862845,0
0.05761525,1
0.19520381,0
0.18421017,0
0.016307682,0
0.23407954,0
0.062774375,0
0.030497387,1
0.03522154,0
0.0055814534,0
0.035910122,0
0.19773242,0
0.0154071,0
0.081256144,1
0.05877103,0
0.18090232,0
0.16479766,0
0.2325536,0
0.05281794,0
0.103123814,0
0.055026233,0
0.13533756,0
0.019211039,0
0.025185749,1
0.025953576,0
0.023447573,0
0.1865447,0
0.13928361,1
0.11245335,0
0.33768702,1
0.19027159,0
0.35432565,0
0.19107214,0
0.36527413,1
0.26786563,1
0.02239041,0
0.101069614,1
0.04514376,0
0.0859109,0
0.019594252,0
0.07314864,0
0.08587799,0
0.02395378,0
0.16064073,0
0.037726156,0
0.029299006,0
0.093636885,0
0.103608176,0
0.029323176,0
0.053119622,0
0.1230862,1
0.06856763,0
0.044701524,0
0.033399463,0
0.1773366,0
0.022966355,0
0.06766388,0
0.03079483,0
0.12527592,0
0.14053282,0
0.3125257,1
0.14160463,0
0.067201026,0
0.06481091,0
0.0688474,0
0.13292801,0
0.011404589,0
0.025208816,0
0.116781585,0
0.29851782,0
0.02150689,0
0.09272955,0
0.06875287,0
0.005678341,0
0.016122147,0
0.025313377,0
0.11095063,1
0.101192415,0
0.15529463,0
0.050290823,0
0.016680107,0
0.13272373,0
0.15579593,0
0.10564354,0
0.02964902,0
0.083859,0
0.043539695,0
0.10159219,0
0.10239059,0
0.07007317,0
0.13736083,0
0.17476577,0
0.059013963,0
0.09571583,0
0.005430475,0
0.078603745,0
0.021904185,0
0.06679251,0
0.18505512,0
0.060509205,0
0.08342242,1
0.061000295,0
0.05497455,0
0.037879035,0
0.00850293,0
0.12727046,0
0.076170824,0
0.018495083,0
0.1262516,0
0.1435941,0
0.31026042,0
0.05978453,0
0.12908691,0
0.011609957,0
0.17966963,0
0.026026428,0
0.118234366,0
0.028732166,0
0.10761642,0
0.107008085,0
0.04941687,0
0.04894475,0
0.04404643,0
0.14781094,0
0.035917014,0
0.043290302,0
0.0644363,0
0.18203709,0
0.04227286,0
0.012419164,0
0.0831916,1
0.18370092,1
0.18122794,0
-0.003722325,0
0.020183355,0
0.061907567,0
0.014412791,0
0.02432631,1
0.13260701,1
0.0840058,0
0.048227802,0
0.015091062,0
0.1632315,0
0.6118379,1
0.14735557,0
0.000832662,0
0.009958953,0
0.07858841,0
0.011738926,0
0.34851843,1
0.110242695,0
0.080839016,0
0.058799736,0
0.03935402,0
0.14109643,0
0.05203914,0
0.14615275,0
0.16072915,0
0.13021694,1
0.22470197,0
0.07096897,0
0.20587844,1
0.18569335,0
0.031175956,0
0.015644282,0
0.12189852,0
0.18151286,0
0.10878938,0
0.062667206,0
0.039743207,0
0.085784554,0
0.03773492,0
0.023046255,0
0.028187081,0
0.15088579,0
0.010901287,0
0.036389954,0
0.21115631,0
0.0144985765,0
0.18527883,0
0.18764085,0
0.021639526,0
0.14006846,0
0.37064993,1
0.043386906,0
0.055059016,0
0.04652813,0
0.03981194,0
0.016527072,0
0.044324018,0
0.23143014,1
0.2163046,1
0.04383775,0
0.06884473,0
0.037818782,0
0.1339039,0
0.07282482,0
0.046573773,0
0.13379918,0
0.2734513,0
0.03632839,0
0.05217644,0
0.03089419,1
0.09808947,0
0.11612508,0
0.21175134,1
0.18191475,0
0.048854068,0
0.110844254,0
0.17398934,0
0.11117734,0
0.045351632,0
0.07275675,0
0.058556393,0
0.042191073,0
0.15101351,1
0.12395648,0
0.15849516,1
0.13047192,0
0.14030217,0
0.087284975,0
0.031665668,0
0.16157158,0
0.1043224,0
0.0302106,0
0.0255166,0
0.17072727,1
0.06605289,0
0.17681126,0
0.061500013,0
0.09331877,0
0.005499497,0
0.082964316,0
0.2549515,1
0.062211774,1
0.010605484,0
0.1064565,1
0.026970163,0
0.01981765,0
0.22178166,0
0.09442326,0
0.12229532,1
0.024807096,0
0.020861253,0
0.0126657635,0
0.16924727,0
0.2288273,0
0.03859502,1
0.33717078,1
0.25074154,1
0.067950055,0
0.57269585,0
0.06764372,0
0.11358194,0
0.051101066,0
-0.00015003979,0
0.028092578,0
0.07889059,0
0.3883764,1
0.03878372,0
0.030556545,1
0.030084297,0
0.033257842,0
0.11361328,0
0.32692122,1
0.1409199,0
0.11468558,0
0.032679453,0
0.032267213,0
0.03675872,0
0.1842386,1
0.051637314,0
0.019245312,0
0.024533972,0
0.11661888,0
0.1364435,0
0.01754728,0
0.034854703,0
0.30575147,1
0.054990202,0
0.2630396,1
0.0707312,0
0.027698532,0
0.21945316,0
0.048084937,0
0.034092486,0
0.035640478,0
0.045784682,0
0.030423433,0
0.12695172,0
0.0576977,0
0.29206598,0
0.13440569,0
0.11527273,0
0.20066799,1
0.06316775,0
0.040853225,0
0.12107877,0
0.17983955,0
0.306585,0
0.022360176,0
0.30270606,0
0.039605305,0
0.107724704,0
0.1588977,0
0.031879723,0
0.01164262,0
0.16931278,0
0.062717885,0
0.10302543,0
0.07740584,0
0.017799348,0
0.11731756,0
0.07963006,0
0.11868639,1
0.27964762,0
0.05416236,0
0.13602671,0
0.17710713,0
0.3587033,1
0.3311236,1
0.18487145,0
0.12520108,0
0.28899485,1
0.02811931,0
0.067917034,0
0.066469654,0
0.08179705,1
0.051839143,0
0.030708268,0
0.23630488,0
0.055546038,1
0.13326472,0
0.19381365,0
0.26388052,1
0.04737574,0
0.030824617,0
0.07139016,0
0.0924917,0
0.49923763,0
0.038943976,0
0.015462577,0
0.07533158,1
0.0417635,0
0.0733033,0
0.009179667,0
0.09493741,0
0.038785093,0
0.10535841,0
0.1642572,0
0.06839006,0
0.3394887,0
0.042327493,0
0.44379875,0
0.039619647,0
0.012110218,0
0.033778027,0
0.0159377,0
0.22918698,0
0.022558168,0
0.034329206,0
0.19287251,0
0.14609936,0
0.013472542,0
0.1347764,1
-0.0013412237,0
0.05226785,0
0.31509602,0
0.112742156,0
0.030532166,0
0.07939935,0
0.017897248,0
0.08569038,0
0.056494884,0
0.062785685,0
0.29961336,0
0.07778659,1
0.24059086,0
0.11335017,0
0.15686564,0
0.030939281,0
0.0373101,0
0.24979609,0
0.09106867,0
0.02904515,0
0.04112523,0
0.1515868,1
0.14511652,1
0.078332886,0
0.020786226,0
0.12573858,0
0.14694859,0
0.44906276,1
0.04008045,0
0.14718972,0
0.11690837,0
0.0214822,0
0.40458286,0
0.047769964,0
0.40530172,1
0.014102131,0
0.07260391,0
0.08778932,0
0.02207464,0
0.095975295,0
0.06707099,0
0.11486192,1
0.091696054,0
0.06919346,0
0.06964123,0
0.17032349,0
0.10639341,0
0.08235365,0
0.07238423,0
0.08619996,1
1.7255424,0
0.034729667,0
0.029566318,0
0.36065504,0
0.16270061,0
0.025113493,0
0.06032686,0
0.081326924,0
0.019317418,0
0.020941302,0
0.0670356,0
0.07748418,0
0.4278713,0
0.028404802,0
0.2921579,1
0.08099229,0
0.02458398,0
0.06293481,0
0.029059201,0
0.17053041,0
0.037333727,1
0.23135182,1
0.07775323,0
0.03858708,0
0.015761822,0
0.036246836,0
0.11248951,0
0.68775177,0
0.2216608,0
0.14843112,0
0.07386647,0
0.042757213,0
0.022498146,0
0.059027433,1
0.01480259,0
0.031583697,0
0.22444695,1
0.116143055,0
0.30675352,1
0.040600084,0
0.04626164,0
0.08473281,0
0.1610032,0
0.4152263,1
0.0904315,0
0.045536175,0
0.051141612,0
0.52117306,1
0.19655216,0
0.03167978,0
0.041061886,0
0.014731303,0
0.2554322,0
0.048043206,0
0.06578054,0
0.068375856,0
0.0883373,0
0.011693716,0
0.050031096,0
0.06981486,0
0.029813051,0
0.24394083,1
0.15039952,0
0.039229445,0
0.23359627,1
0.18328573,0
0.10407378,1
0.061885692,0
0.030814439,0
0.11407208,0
0.013921425,0
0.13261087,0
0.13534541,0
0.04348985,0
0.081942596,0
0.04357356,0
0.17955434,0
0.0427794,0
0.26701215,0
0.0450136,0
0.04056838,1
0.07262567,0
0.016618162,0
0.22424053,1
0.12546536,0
0.09434756,0
0.023095757,0
0.4204986,1
0.011939421,0
0.14104882,0
0.029584035,0
0.08980498,0
0.031067237,0
0.030954316,0
0.035845816,0
0.018731937,0
0.12657394,0
0.07667589,0
0.10637058,0
0.028720334,0
0.031025112,0
0.049866877,0
0.15346943,0
0.19552101,0
0.039095752,0
0.009976536,0
0.2051442,0
0.16952315,0
0.13255157,0
0.0033729672,0
0.022226334,0
0.08788124,1
0.02499424,0
0.2975211,0
0.030759826,0
1.6786613,0
0.036881104,1
0.03417842,0
0.13844232,0
0.30260718,1
0.18042462,0
0.025931537,0
0.22199956,0
0.16769424,0
0.008444011,0
0.32961884,1
0.022386968,0
0.054825865,0
0.049757384,0
0.15352699,0
0.05083368,0
0.12873739,0
0.1389294,0
0.045713983,0
0.10115556,0
0.026952326,0
0.013618484,0
0.0996726,0
0.07495435,1
0.049292058,0
0.084377356,0
0.17362744,0
0.01818186,0
0.031511545,0
0.042927444,0
0.013718605,0
0.033419997,0
0.041550763,0
0.11993255,0
0.01418148,0
0.04044622,0
0.023951024,0
0.06699461,0
0.10971101,0
0.037486576,0
0.054739915,1
0.23376837,0
0.10507643,1
0.1263825,0
0.1472858,0
0.085947186,0
0.5038865,0
0.18097827,0
0.024337053,0
0.21642458,0
0.042755403,0
0.17526957,0
0.027410254,0
0.013270006,0
0.11261806,1
0.025790855,0
0.049283884,0
0.10382418,0
0.128218,0
0.042225257,0
0.025137916,0
0.0824173,0
0.18990809,0
0.05164863,0
0.123621374,0
0.3459894,0
0.018180892,0
0.3155176,0
0.044457585,0
0.103856966,1
0.021660596,0
0.08359638,0
0.07696694,0
0.030401498,1
0.34000897,1
0.05233489,0
0.15798691,0
0.09088991,0
0.38836718,0
0.04774043,0
0.020658687,0
0.20251548,0
0.01780048,0
0.053100184,1
0.034668937,0
0.29818934,0
0.04035414,0
0.022561416,0
0.01821044,1
0.034492627,0
0.15215404,0
0.13465956,0
0.08296568,0
0.13856706,0
0.061597347,0
0.15595849,0
0.07144203,0
0.06963449,0
0.08722629,0
0.09154727,0
0.14732999,0
0.05169265,0
0.02908817,0
0.039171033,0
0.12060456,0
0.18932551,0
0.05312819,0
0.009250268,0
0.057809077,0
0.024118677,0
0.13036795,0
0.020788282,0
0.22161421,1
0.13493669,0
0.2517493,0
0.018694863,0
0.12584938,0
0.06974209,0
0.25260043,0
0.0633611,0
0.21820316,0
0.07019591,0
0.18436599,0
0.030206963,0
0.0074872077,0
0.36921105,0
0.21074736,1
0.065143675,0
0.11664666,1
0.13372684,1
0.048389122,0
0.08261859,0
0.05119381,0
0.02665089,0
0.033371314,0
0.03772463,0
0.048912756,1
0.106441185,0
0.50652754,1
0.026960269,0
0.009030759,0
0.23479776,0
0.078265056,0
0.038261794,0
0.03004986,0
0.056708567,0
0.44644895,0
0.018595517,0
0.008677587,0
0.17430294,1
0.028584167,0
0.042115793,0
0.096718855,0
0.18306093,0
0.3304156,0
0.36039522,0
-0.002264008,0
0.06373383,0
0.083569095,0
0.096554406,0
0.03233652,1
0.04167334,0
0.05270128,0
0.057933927,1
0.06734922,0
0.073952414,0
0.006584078,0
0.05841381,0
0.076038435,0
0.037499145,0
0.10850184,1
0.22912979,1
0.26914763,1
0.0050396323,0
0.28264484,0
0.0981545,0
0.13745013,0
0.22023362,0
0.32720673,1
0.3176008,0
0.025715366,0
0.061073616,0
0.048039787,0
0.043130383,0
0.1384618,0
0.041452363,0
0.07228213,0
0.20740168,1
0.04561829,0
0.10512217,0
0.014866486,0
0.054371454,0
0.019201249,0
0.26985472,0
0.1403872,0
0.007584423,0
0.20497271,0
0.017466798,0
0.04943411,0
0.031550407,0
0.039233215,0
0.036776505,0
0.1673081,1
0.015080944,0
0.0116811395,0
0.03411396,0
0.15872641,0
0.025809973,0
0.027188584,0
0.085200205,0
0.00021864474,0
0.18544407,1
0.16735668,0
0.016802296,0
0.009796441,0
0.17701434,0
0.045178503,0
0.0207998,0
0.2095494,0
0.044995457,0
0.24621712,1
0.14929235,0
0.115363635,0
0.07749699,0
0.033162102,0
0.02873829,0
0.07568547,0
0.17163974,0
0.08092751,0
0.028454587,0
0.013765261,0
0.060898393,0
0.30313706,0
0.23208547,0
0.22634849,0
0.03397365,0
0.05189217,0
0.015051052,0
0.028339162,0
0.28698212,0
0.1532368,0
0.15781939,0
0.20404314,1
0.017998591,0
0.10773151,0
0.09942614,0
0.028399572,0
0.04254432,0
0.3417011,1
0.08816137,0
0.23676577,0
0.14418322,0
0.22049393,0
0.015445933,0
0.11920811,1
0.4075472,0
0.28126538,0
0.019328639,0
0.027346909,0
0.23805004,1
0.13011675,0
0.09535382,0
0.18109825,0
0.1034811,0
0.06116034,0
0.054635048,0
0.08215498,0
0.024541602,0
0.100473076,0
0.25636736,0
0.21889071,1
0.013906628,0
0.12355358,0
0.039111704,0
0.2785115,0
0.087877,0
0.048147507,0
0.19033793,1
0.029519886,0
0.013254628,0
0.026456773,0
0.16579768,0
0.045863047,0
0.053821318,0
0.018751755,0
0.20123436,1
0.24279371,0
0.14059867,0
0.076695405,0
0.17478809,0
0.047065064,0
0.047729775,0
0.113940954,0
0.122022584,0
0.035432033,0
0.014221102,0
0.027008176,0
0.09140645,0
0.24630299,1
0.34930703,0
0.032434165,0
0.10754016,0
0.018038794,0
0.10382,0
0.16928989,0
0.18458764,0
0.08921243,0
0.061792172,1
0.014150828,0
0.11968112,0
0.262176,1
0.018236175,0
0.046989232,0
0.051999927,0
0.021634549,0
0.07550534,0
0.15540671,0
0.2534835,1
0.019574374,0
0.0469222,0
0.4634952,0
0.10728612,0
0.13724433,0
0.025691643,0
0.03312671,0
0.059293717,0
0.06633637,0
0.034117013,0
0.1406386,0
0.09216588,1
0.04015264,0
0.029725,0
0.043453157,0
0.013445526,0
0.10479241,0
0.15784876,1
0.20399451,0
0.17604294,0
0.0990639,0
0.12848553,0
0.2323527,0
0.046727106,0
0.03561052,0
0.07153078,0
0.1773496,0
0.23175114,0
0.01934433,0
0.0012654215,0
0.069486886,0
0.1869643,1
0.052836567,0
0.14129168,0
0.05742932,0
0.044869713,0
0.09046939,0
0.13084717,0
0.07026381,0
0.06630445,0
0.12972662,0
0.07352164,0
0.27173904,1
0.058256313,0
0.15079072,0
0.03280747,0
0.019620791,0
0.121511936,0
0.03604857,0
0.14165731,1
0.4722578,0
0.049502708,0
0.039819777,0
0.0354207,0
0.061680585,1
0.38674116,1
0.056623988,0
0.056658395,0
0.125034,0
0.1329708,0
0.49914196,0
0.5120027,1
0.056909278,0
0.02484639,0
0.013387665,0
0.08880061,0
0.16056634,0
0.068280265,0
0.05223342,0
0.13351905,0
0.17334117,0
0.15453006,0
0.1132078,0
0.1408573,0
0.25111943,0
0.043964162,0
0.01746948,0
0.08504524,0
0.056498908,0
1.0797877,1
0.024269372,0
0.20998994,0
0.049469844,0
0.039081745,0
0.34953487,1
0.019255742,0
0.05597022,0
0.13982336,0
0.030809313,0
0.104507886,0
0.048630163,0
0.010750353,0
0.1230298,0
0.2586995,0
0.022675753,0
0.32062137,0
0.13552393,0
0.02967818,0
0.07575483,0
0.048102632,0
0.12865673,0
0.007601902,0
0.069314726,0
0.07972276,0
0.16270223,1
0.051977932,0
0.025439918,0
0.0789598,0
0.22014399,0
0.213295,0
0.006877914,0
0.047898084,0
0.039383255,0
0.17106558,0
0.06945208,0
0.017847016,0
0.09931938,0
0.1480327,0
0.04336915,0
0.10435086,0
0.21518505,0
0.10574812,0
0.07988051,0
0.011219069,0
0.05240777,0
0.061493836,0
0.08821205,0
0.036919616,0
0.03217487,0
0.032696843,0
0.115594886,0
0.020029113,0
0.047303915,0
0.0010449141,0
0.06441601,0
0.2603785,0
0.14825568,0
0.028199866,0
0.08014146,0
0.327536,1
0.028518707,0
0.01822403,0
0.1493894,0
0.12568355,0
0.081861325,0
0.0051864237,0
0.28247184,1
0.07771332,0
0.10347088,0
0.02650325,0
0.017870635,0
0.2566031,0
0.030782372,0
0.03592197,0
0.16741098,0
0.17777194,0
0.06747347,0
0.09842844,0
0.05193396,0
0.1421777,0
0.09249528,0
0.052313462,0
0.04588546,0
0.05528955,1
0.07121128,0
0.052333727,0
0.12103623,0
0.22402272,0
0.12386204,0
0.049695306,0
0.037956685,0
0.0050087273,0
0.034422264,0
0.16409014,1
0.21760082,0
0.05727528,0
0.15404665,0
0.09290655,0
0.03299783,0
0.010168001,0
0.23779367,1
0.10483183,0
0.062075987,1
0.033976287,0
0.14954461,0
0.18755595,1
0.08515273,0
0.23733996,0
0.10617343,0
0.0021698475,0
0.0568019,0
0.23049328,0
0.013867125,0
0.2309728,0
0.042872883,1
0.14445834,0
0.042275883,0
0.07619754,0
0.1954791,0
0.24649446,0
0.23678252,0
0.11435141,1
0.090780795,0
0.07121195,0
0.061476104,0
0.33256656,1
0.08299147,0
0.12405334,0
0.07905656,0
0.17867051,0
0.07225288,0
0.025869176,0
0.104013905,0
0.08545326,0
0.0534193,0
0.037935756,0
0.073876455,0
0.13774192,0
0.07913895,0
0.32415542,0
0.11525171,0
0.03112562,0
0.039534956,0
0.015328765,0
0.023042068,0
0.056736007,0
0.058439992,0
0.28045207,1
0.042198353,0
0.020830378,0
0.050515987,0
0.018167585,0
0.08971539,0
0.049711242,0
0.019380778,0
0.033633456,0
0.15916778,1
0.02525632,0
0.09015584,0
0.09764136,0
0.10506987,0
0.22449961,1
0.06809519,0
0.12585479,0
0.1673589,0
0.019176617,0
0.013573274,0
0.08790465,0
0.20732623,0
0.08265411,0
0.031695917,0
0.03178753,0
0.15749787,1
0.18061455,0
0.08751341,1
0.033919573,0
0.4540304,0
0.044695325,0
0.021999434,0
0.018174961,0
0.07914126,0
0.011972055,0
0.06514796,0
0.190958,0
0.087915055,0
0.15148714,1
0.43576038,1
0.03162363,0
0.045388713,0
0.23673043,0
0.10891193,0
0.11599907,0
0.03621739,0
0.08952762,0
0.03816981,0
0.029497132,0
0.052415706,1
0.09569955,1
0.06679331,0
0.083098635,0
0.18347271,1
0.054819554,0
0.11454934,0
0.022204265,0
0.21836442,0
0.15263551,0
0.09074989,0
0.36619943,0
0.047122806,0
0.083742686,0
0.02391322,0
0.112215534,0
0.1535242,0
0.13051386,0
0.13954964,0
0.014765695,0
0.2322164,0
0.08959382,0
0.19910286,0
0.1177518,0
0.038648307,0
0.017876893,0
0.20517586,0
0.18203218,0
0.029670045,0
0.054198064,0
0.025957987,0
0.038618803,0
0.04627998,0
0.10615225,0
0.030243337,0
0.030955687,0
0.020531833,0
0.07290829,0
0.048516467,0
0.04611714,0
0.034188658,0
0.021230906,0
0.06235958,1
0.04119987,0
0.007993534,0
0.08985324,1
0.016512439,0
0.05837127,0
0.28991616,0
0.045026638,0
0.12750119,1
0.10277729,0
1.1714122,0
0.13727708,0
0.05062911,0
0.025934711,0
0.1054422,0
0.05291444,0
0.26515028,0
0.035374917,0
0.11311801,0
0.07820688,0
0.017222881,0
0.47604516,1
0.02397114,0
0.12003693,0
0.045378827,0
0.10148823,0
0.33093643,0
0.091388136,0
0.020194009,0
0.04573361,0
0.07465591,0
0.4478799,1
0.1079312,0
0.13384311,0
0.07015076,0
0.023331702,0
0.12610546,0
0.12075661,0
0.22273871,1
0.016273156,0
0.048307434,0
0.28619114,0
0.03516352,0
0.37415203,1
0.024565503,0
0.14840049,0
0.07122497,0
0.06523486,0
0.11468825,0
0.0071015656,0
0.29895496,0
0.162074,0
0.075288884,0
0.0697229,0
0.117079735,0
0.28341812,0
0.02739358,0
0.10611105,0
0.26319197,0
0.024265245,0
0.07716086,0
0.20549124,0
0.037347324,0
0.41301903,0
0.22307162,1
0.09918697,0
0.12802538,0
0.0315118,0
0.016655087,0
0.2914245,0
0.034276217,0
0.08396269,0
0.049897924,0
0.33910125,0
0.021311387,0
0.18329394,0
0.119394764,0
0.12445665,0
0.13883021,0
0.40245777,0
0.028209358,0
0.10037255,0
0.046014234,0
0.05772341,0
0.11263843,1
0.11822393,0
0.8304707,1
0.05876033,0
0.07345071,0
0.022374615,0
0.007450968,0
0.09483816,0
0.054761335,0
0.36154094,0
0.13925786,0
0.06734706,0
0.11292357,0
0.049510658,0
0.08350269,0
0.06547036,0
0.13321169,0
0.019423023,0
0.2567411,1
0.056804486,0
0.038051218,0
0.04220616,0
0.03587471,0
0.0840996,0
0.08272515,1
0.1376217,0
0.13190234,0
0.38289392,1
0.07635314,1
0.033530504,0
0.044025183,0
0.004374966,0
0.018971175,0
0.13105644,1
0.079065815,0
0.057321467,0
0.2039038,0
0.22187321,1
0.06898689,0
0.2533969,0
0.010822132,0
0.032933548,0
0.22759584,0
0.13902853,0
0.20005114,1
0.021953955,0
0.01958999,0
0.32009596,0
0.03870233,0
0.023312211,0
0.24842723,0
0.26056954,1
0.01959011,0
0.053445876,0
0.10701029,0
0.040134117,0
0.020919502,0
0.091958836,0
0.21037239,0
0.056969106,0
0.025462687,0
0.037563443,0
0.065042965,0
0.07992281,0
0.074987024,0
0.08111821,0
0.21861225,0
0.12525427,0
0.20004126,0
0.17022274,0
0.17767452,0
0.019330844,0
0.21824342,1
0.05190692,0
0.12557012,0
0.10175965,1
0.11694209,0
0.10079029,1
0.065964974,0
0.41264048,1
0.031155035,0
0.029677093,0
0.03070113,0
0.012556508,0
0.15333046,0
0.31779128,0
0.031171232,0
0.05569327,0
0.021631375,0
0.30839917,0
0.1297126,0
0.012181699,0
0.39502972,1
0.02465339,0
0.071690336,0
0.070962384,0
0.029134825,0
0.09705189,0
0.06571832,1
0.02362284,0
0.0309961,0
0.45963138,0
0.07343399,0
0.13066603,0
0.053605042,0
0.09295466,1
0.06205231,0
0.14022052,0
0.0391056,0
0.22212853,0
0.17311053,0
0.12408893,0
0.045780815,0
0.31226325,0
0.10257489,0
0.033530444,0
0.1937864,0
0.13266233,0
0.16786163,0
0.29052567,0
0.20367157,0
0.034298122,0
0.007664442,0
0.2414141,0
0.3471743,0
0.07356588,0
0.037423477,0
0.06420161,0
0.27456418,1
0.106609106,0
0.18524909,0
0.32578248,1
0.026809573,0
0.068347536,0
0.14174667,0
0.07211069,0
0.06468993,0
0.025081262,0
0.30715913,1
0.08039384,0
0.034089327,0
0.0441856,0
0.060609095,1
0.020613179,0
0.046980403,0
0.13042583,0
0.25426716,0
0.015338823,0
0.2611482,0
0.04333172,0
0.021629214,0
0.01924996,0
0.21706183,0
0.099569485,1
0.06424932,0
0.017292842,0
0.048437767,0
0.1447438,0
0.056024365,0
0.09788358,0
0.05214633,0
0.029410422,0
0.029960051,0
0.19619414,0
0.22508065,0
0.1321511,1
0.13133541,0
0.028968573,0
0.04213742,0
0.027361378,0
0.21530603,0
0.10221184,1
0.025117815,0
0.11154508,0
0.11844041,0
0.18205252,0
0.39496472,1
0.23247406,0
0.10306768,0
0.04616727,1
0.25323874,1
0.059197687,0
0.16027607,0
0.26947767,1
0.0072523057,0
0.09542026,0
0.020421132,0
0.06024912,0
0.16065055,0
0.069818705,0
0.31439054,0
0.031608373,0
0.32467356,1
0.03447981,0
0.116179235,0
0.031573042,0
0.14900237,0
0.07105156,0
0.038637944,0
0.111931175,0
0.06959312,0
0.038813464,0
0.010256335,0
0.070165485,0
0.030528307,0
0.37223488,0
0.09754528,0
0.079419374,0
0.08189969,0
0.06456694,1
0.08536137,0
0.07652012,0
0.14892885,0
1.9873307,0
0.21959463,0
0.06341644,0
